movie_id,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,genres,plot_keywords,num_critic_for_reviews,duration,director_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3857,What's the Worst That Could Happen?,Jimmy Hayward,Michael Fassbender,Billy Blair,Bob Gunton,Drama|Sport,aging|baseball|baseball scout|north carolina|pitcher,111,93,33,37188667,34219,1531,1,578,PG-13,12000000,2002,188,3.3,1.85,0
3858,Dickie Roberts: Former Child Star,Sam Weisman,Oliver Hudson,Valerie Perri,Julia Jones,Action|Drama|Fantasy|Thriller|Western,confederate|death|independence day|military|terrorist,228,110,545,20315324,88542,27694,8,254,PG-13,75000000,2011,8000,5.8,2.35,19000
3859,The Boy in the Striped Pajamas,Sam Weisman,Bernie Mac,Larry Miller,Carlease Burke,Comedy,job interview|manhattan new york city|new york city|remake|sausage,272,105,545,23219748,84508,1099,0,308,PG-13,80000000,2014,172,5.6,2.35,20000
3860,The Class,Sam Weisman,Kevin Grevioux,Jenna Boyd,Richard Schiff,Comedy|Crime,businessman|ring|thief|vulgarity|washington d.c.,247,109,545,80281096,143628,3222,0,1283,PG-13,60000000,2004,766,5.6,2.35,0
3861,Gods of Egypt,Mark Herman,Richard Johnson,Sheila Hancock,Mary McCormack,Comedy,dental braces|dental headgear|former child star|panties|white panties,89,132,545,29781453,22447,4796,1,210,PG-13,48000000,2001,811,6.4,1.85,0
3862,"I, Robot",Laurent Cantet,Francois Begaudeau,Agame Malembo-Emene,Cara Horgan,Drama|War,boy|fence|jew|nazis|poison gas,12,128,545,24332324,13830,3126,1,61,PG-13,40000000,1994,754,6.1,1.85,680
3863,Knowing,Alex Proyas,Gerard Butler,Elodie Yung,Angelica Sancio,Drama,high school|inner city|school|student|teacher,72,101,545,70360285,81783,3816,0,283,PG-13,18000000,1995,1000,5.8,1.85,0
3864,Frequency,Alex Proyas,Will Smith,Bruce Greenwood,Bryan Brown,Action|Adventure|Fantasy,ancient egypt|egypt|egyptian|egyptian god|egyptian goddess,140,120,34,50173190,148490,33615,1,537,PG-13,48000000,2001,12000,7.4,2.35,0
3865,Mortal Kombat: Annihilation,Alex Proyas,Nicolas Cage,Ben Mendelsohn,Chi McBride,Action|Mystery|Sci-Fi|Thriller,humanoid robot|man versus machine|prosthetic limb|robot as pathos|robot vs. robot,193,104,34,47806295,87447,1274,0,371,PG-13,43000000,2005,351,6.5,2.35,0
3866,Brave New Girl,Gregory Hoblit,Dennis Quaid,Andre Braugher,Chandler Canterbury,Drama|Mystery|Sci-Fi|Thriller,disaster|end of the world|number|student|time capsule,55,128,34,22326247,11232,3821,1,106,PG-13,60000000,1999,886,5.9,1.85,0
3867,Hollywood Homicide,John R. Leonetti,Brian Thompson,Talisa Soto,Noah Emmerich,Crime|Drama|Mystery|Sci-Fi|Thriller,altering history|alternate history|amateur radio|ham radio|paranormal phenomena,79,107,34,7564000,54650,13821,1,223,PG-13,20000000,1995,922,6.2,2.35,12000
3868,The Replacements,Bobby Roth,Virginia Madsen,Aaron Ashmore,Robin Shou,Action|Adventure|Fantasy|Sci-Fi|Thriller,alternate reality|battle|martial arts|mortal kombat|warrior,119,107,34,57744720,46961,31529,5,132,PG-13,20000000,2010,4000,6.2,2.35,0
3869,Goal! The Dream Begins,Ron Shelton,Harrison Ford,Bruce Greenwood,Lindsey Haun,Drama|Family|Music,based on a book|based on a novel|made for tv movie|music school|support,73,105,34,20422207,15052,4369,1,116,PG-13,35000000,2004,681,5.2,2.35,484
3870,The Whole Ten Yards,Howard Deutch,Keanu Reeves,Jon Favreau,Lena Olin,Action|Comedy|Crime|Thriller,audition|kissing while having sex|machismo|murder|sex,53,114,34,50728000,48909,1725,0,166,PG-13,22000000,1995,327,5.8,1.85,0
3871,The Losers,Danny Cannon,Sean Pertwee,Kuno Becker,Faizon Love,Comedy|Sport,coach|football player|misfits|strike|sumo wrestler,36,97,34,1686429,8687,3100,1,62,PG-13,16000000,1997,489,2.8,1.85,0
3872,I Don't Know How She Does It,Howard Deutch,Bruce Willis,Matthew Perry,Stephen Dillane,Drama|Romance|Sport,barrio|border|newcastle united|party|soccer,119,125,34,13337299,9649,729,7,226,PG-13,20000000,2004,66,6.6,2.35,1000
3873,Stomp the Yard,Sylvain White,Chris Evans,Jason Patric,Natasha Henstridge,Comedy|Crime|Thriller,dentist|face slap|flashback|hitman|killing an animal,351,111,34,38317535,73249,995,1,212,PG-13,11000000,2015,55,7.5,1.85,36000
3874,"Batman: The Dark Knight Returns, Part 2",Douglas McGrath,Olivia Munn,Busy Philipps,Oscar Jaenada,Action|Crime|Drama|Mystery|Thriller,hacking|hijacking|martial arts|revenge|special forces,80,101,34,1094998,2560,150,1,29,PG-13,,2007,41,6.7,2.35,430
3875,Sahara,Sylvain White,Chris Brown,Laz Alonso,Jessica Szohr,Comedy|Romance,black comedy|delivery boy|dinner|gym|punishment,121,99,35,35057332,45394,4863,0,72,PG-13,33000000,2012,594,6.5,2.35,19000
3876,The Last Witch Hunter,Jay Oliva,Michael Emerson,Mark Valley,Harry Lennix,Drama|Music|Romance,atlanta georgia|competition|dancer|death|fraternity,260,100,35,22525921,60596,32094,4,158,PG-13,30000000,2013,10000,5.9,2.35,13000
3877,He's Just Not That Into You,Breck Eisner,Matthew McConaughey,Rainn Wilson,Grey Griffin,Action|Animation|Crime|Sci-Fi|Thriller,batman|joker|mutant|tattoo on breast|the joker,12,121,35,4700361,2047,6617,0,29,PG-13,5000000,2015,849,4.6,2.35,0
3878,License to Wed,Breck Eisner,Vin Diesel,Joseph Gilgun,Delroy Lindo,Action|Adventure|Comedy|Thriller,beach|civil war|desert|dictator|ship,60,103,35,1420578,4894,2389,0,122,PG-13,1900000,2003,495,6.4,2.35,298
3879,Something Borrowed,Ken Kwapis,Carmen Perez,Sabrina Revelle,Lotte Verbeek,Action|Adventure|Fantasy,box office flop|burned to death|magic|witch|witch hunter,143,77,291,424760,72639,368,0,371,PG-13,7000,2004,45,7,1.85,19000
3880,The Animal,Ken Kwapis,Robin Williams,Christine Taylor,Sachiko Ishida,Comedy|Drama|Romance,advertising|bar|dating|lingerie slip|six word title,149,135,36,31111260,77029,1439,0,466,PG-13,60000000,2003,345,5.4,2.35,0
3881,Central Intelligence,Luke Greenfield,Ashley Williams,Steve Howey,Mindy Kaling,Comedy|Romance,box office flop|church|kissing|usa|wedding,138,113,36,87704396,88132,1302,1,274,PG-13,66000000,1999,427,6.2,2.35,0
3882,"Crazy, Stupid, Love.",Luke Greenfield,Louis Lombardi,Michael Papajohn,Kirsten Day,Comedy|Drama|Romance,best friend|crush|law school|lawyer|loud sex,110,102,36,42640890,32412,1930,1,184,PG-13,,2007,452,5.6,1.85,0
3883,Street Fighter: The Legend of Chun-Li,Rawson Marshall Thurber,Dwayne Johnson,Thomas Kretschmann,Colleen Haskell,Comedy|Sci-Fi,camera focus on a female butt|cartoon on tv|forest|hairy buttocks|seal the animal,120,127,36,12188642,21098,2230,7,56,PG-13,26000000,2015,499,6.9,2.35,0
3884,Dodgeball: A True Underdog Story,Glenn Ficarra,Ryan Gosling,Emma Stone,Megan Park,Action|Comedy|Crime,accountant|blooper|espionage|facebook|high school reunion,223,112,36,64998368,213898,12676,4,250,PG-13,17000000,2012,751,7.2,1.85,36000
3885,Message in a Bottle,Andrzej Bartkowiak,Chris Klein,Robin Shou,Steve Carell,Comedy|Drama|Romance,bar|divorce|friend|girl|male objectification,68,98,36,117190,29994,11770,4,86,PG-13,8000000,2010,692,6.9,2.35,0
3886,The Age of Adaline,Rawson Marshall Thurber,Gary Cole,Stephen Root,Josie Ho,Action|Crime|Drama|Mystery|Thriller,chun li|crime fighter|gangster|mobster|rescue,75,106,36,12589108,5526,2198,1,58,PG-13,,2007,399,7.4,1.85,0
3887,The Sisterhood of the Traveling Pants 2,Luis Mandoki,Robin Wright,John Savage,Joel David Moore,Comedy|Sport,dodgeball|gym|las vegas|pirate|ups,58,95,548,40066497,23671,1792,0,247,PG-13,8000000,2004,363,3.5,1.85,0
3888,The Painted Veil,Lee Toland Krieger,Harrison Ford,Michiel Huisman,Raphael Sbarge,Drama|Romance,beach|bottle|jogging|letter|love,95,112,37,26494611,48621,5709,0,239,PG-13,35000000,1999,874,6.6,2.35,0
3889,The Woman in Black,Sanaa Hamri,America Ferrera,Blythe Danner,Ellen Burstyn,Drama|Fantasy|Romance,hit by a pickup truck|immortality|paramedic|resuscitation|san francisco california,104,112,37,3169424,18442,2417,1,59,PG-13,13000000,2007,573,6.8,2.35,689
3890,Chairman of the Board,John Curran,Toby Jones,Sally Hawkins,Michael Rady,Comedy|Drama|Family|Romance,actor|drawing|friendship|pregnancy|turkey,,90,37,,44,210,1,3,PG-13,2500000,2014,0,6.9,,224
3891,Seventh Son,James Watkins,Daniel Radcliffe,Roger Allam,Alan David,Drama|Romance,china|cholera|epidemic|love|marriage,191,101,293,242589580,296904,21276,1,604,PG-13,81000000,2003,7000,6.7,1.85,0
3892,The Finest Hours,Alex Zamm,Taylor Negron,Raquel Welch,Jessica Raine,Drama|Fantasy|Horror|Thriller,afterlife|baby boy|bird in a cage|ghost|reunited family,117,104,293,30063805,31788,2109,0,243,PG-13,60000000,2002,265,6.1,2.35,0
3893,Our Family Wedding,Sergey Bodrov,Jeff Bridges,Djimon Hounsou,Larry Miller,Comedy,box office flop|company|invention|roommate|surfer,57,95,293,128769345,86556,3155,1,99,PG-13,54000000,1996,773,5.6,1.85,960
3894,Lars and the Real Girl,Craig Gillespie,Michael Raymond-James,Abraham Benrubi,Olivia Williams,Action|Adventure|Fantasy,apprentice|demon|exorcism|master apprentice relationship|witch,55,115,293,135014968,80580,74382,1,375,PG-13,50000000,1998,22000,6.7,2.35,0
3895,Brown Sugar,Rick Famuyiwa,America Ferrera,Lance Gross,Graham McTavish,Action|Drama|History|Thriller,1950s|coast guard|oil tanker|sinking ship|survival,73,86,293,181395380,220392,2070,1,243,PG-13,45000000,1997,418,6.8,1.85,0
3896,Vanity Fair,Craig Gillespie,Ryan Gosling,Kelli Garner,Lupe Ontiveros,Comedy|Romance,california|love|marriage|wedding|wedding dress,61,78,293,72217000,216486,2462,1,242,PG-13,12000000,1994,595,6.9,1.85,0
3897,The Namesake,Rick Famuyiwa,Boris Kodjoe,Sanaa Lathan,Paul Schneider,Comedy|Drama|Romance,in love with an inanimate object|internet|introvert|psychologist|sex doll,130,90,293,638476,13223,32405,1,45,PG-13,1500000,2011,14000,6.6,,0
3898,The League of Extraordinary Gentlemen,Mira Nair,Romola Garai,Roger Lloyd Pack,Wendell Pierce,Comedy|Drama|Music|Romance,basketball|hip hop|rap music|record company|writer,239,133,549,21129348,146364,11799,0,237,PG-13,35000000,2010,796,7.4,2.35,27000
3899,Aeon Flux,Mira Nair,Jacinda Barrett,Brooke Smith,Lillete Dubey,Drama,aristocrat|english|painter|painting|singer,142,121,38,83892374,85720,4230,0,297,PG-13,66000000,1998,826,7,2.35,0
3900,The Promise,Stephen Norrington,Jason Flemyng,Max Ryan,Tabu,Drama,bengali|india|reference to gogol|train|train crash,196,100,38,24407944,71202,7048,0,380,PG-13,43000000,2005,1000,4.8,2.35,0
3901,"Buen Dia, Ramon",Karyn Kusama,Charlize Theron,Sophie Okonedo,Tony Curran,Action|Adventure|Fantasy|Sci-Fi,box office flop|captain nemo|dorian gray|invisible man|steampunk,138,101,38,43060566,107859,53024,0,569,PG-13,60000000,2002,18000,6.2,2.35,0
3902,The Day the Earth Stood Still,Kaige Chen,Dong-gun Jang,Toby Leonard Moore,Paterson Joseph,Action|Sci-Fi,based on cult favorite|disease|female hero|female protagonist|future,168,134,38,19377727,35140,24351,3,409,PG-13,45000000,2005,8000,6.4,2.35,0
3903,The Exorcism of Emily Rose,Jorge Ramirez Suarez,Hector Kotsifakis,Adriana Barraza,Nicholas Tse,Action|Drama|Fantasy,armor|general|king|princess|slave,235,90,38,72266306,127528,6775,4,422,PG-13,40000000,2008,897,6.6,2.35,0
3904,Licence to Kill,Scott Derrickson,Keanu Reeves,Jon Hamm,Arcelia Ramirez,Drama,,85,100,38,11576087,14747,2497,3,338,PG-13,30000000,1999,586,4.1,2.35,858
3905,I Dreamed of Africa,Scott Derrickson,Tom Wilkinson,Colm Feore,Juan Riedinger,Drama|Sci-Fi|Thriller,alien|earth|giant robot|military|scientist,45,106,38,6420319,15978,5705,0,122,PG-13,20000000,2015,1000,7.4,2.35,15000
3906,47 Ronin,John Glen,Robert Davi,Talisa Soto,JR Bourne,Drama|Horror|Thriller,death|demonic possession|exorcism|lawyer|priest,97,91,38,10149779,8294,1405,0,160,PG-13,6500000,1999,461,3.6,2.35,342
3907,The Scorch Trials,Hugh Hudson,Liam Aiken,Eva Marie Saint,Anthony Zerbe,Action|Adventure|Thriller,drug cartel|drug lord|james bond 007|personal vendetta|vengeance,60,91,38,8108247,9607,2747,0,174,PG-13,3300000,2006,464,7.4,1.85,0
3908,The Maze Runner,Carl Rinsch,Keanu Reeves,Cary-Hiroyuki Tagawa,Vincent Perez,Adventure|Drama|Romance,dream|italian|kenya|ranch|snake,33,90,38,1310270,17725,587,0,157,PG-13,780000,2003,115,6.8,,1000
3909,Remember Me,Wes Ball,Ki Hong Lee,Lili Taylor,Jin Akanishi,Action|Adventure|Drama|Fantasy,box office flop|ronin|samurai|shogun|tournament,492,117,294,58607007,182899,14161,0,630,PG-13,100000000,2014,2000,6.2,2.35,60000
3910,A Thousand Words,Wes Ball,Ki Hong Lee,Aml Ameen,Rosa Salazar,Action|Sci-Fi|Thriller,desert|disease|escape|resistance|virus,492,117,294,58607007,182910,14160,0,630,PG-13,100000000,2014,2000,6.2,2.35,60000
3911,Ready to Rumble,Allen Coulter,Robert Pattinson,Lena Olin,Jacob Latimore,Action|Mystery|Sci-Fi|Thriller,based on novel|concrete wall|maze|open ended|teenage boy,239,111,39,35754555,47954,17871,0,150,PG-13,,2012,897,6.8,2.35,11000
3912,Hardball,Brian Robbins,John Gatins,Lou Saliba,Ruby Jerins,Drama|Romance,binge drinking|new york|new york city|september 11 2001|suicide,178,81,39,10539414,45729,14619,1,176,PG-13,47000000,2010,541,4.7,2.35,0
3913,Lee Daniels' The Butler,Brian Robbins,Oliver Platt,Ellen Albertini Dow,Greg Collins,Comedy|Drama,box office flop|buddhist|liar|literary agent|magical tree,62,90,39,28535768,10446,1335,2,105,PG-13,40000000,1999,322,5.3,1.85,279
3914,Coach Carter,Brian Robbins,Keanu Reeves,D.B. Sweeney,Martin Landau,Comedy|Sport,gay subtext|homoerotic fight|homoeroticism|homosexual subtext|wcw wrestling,64,94,39,32095318,12466,3664,0,84,PG-13,45000000,2001,611,5.5,1.85,304
3915,Anaconda,Lee Daniels,Alex Pettyfer,David Oyelowo,DeWayne Warren,Drama|Sport,coach|gambling|housing project|little league|little league baseball,75,98,39,22734486,11815,2713,1,117,PG-13,17000000,2003,517,5.6,2.35,320
3916,Texas Rangers,Thomas Carter,Channing Tatum,Rick Gonzalez,Vanessa Redgrave,Biography|Drama,butler|civil rights|hotel|president|white house,185,94,39,9030581,132386,156,0,398,PG-13,12500000,2008,32,7.8,1.85,38000
3917,ATL,Luis Llosa,Frank Welker,Eric Stoltz,Robert Ri'chard,Drama|Sport,basketball|basketball coach|coach|contract|high school,212,128,39,3766595,29248,17,7,86,PG-13,,2008,2,7.5,2.35,0
3918,Save the Last Dance,Steve Miner,Tom Skerritt,Usher Raymond,Kari Wuhrer,Action|Adventure|Horror|Thriller,amazon|anaconda|boat|jungle|snake,184,126,295,31141074,51892,19769,4,273,PG-13,140000000,2016,934,5.5,2.35,24000
3919,Gracie,Chris Robinson,T.I.,Adam Boyer,Leonor Varela,Action|Adventure|Drama|Thriller|Western,army|mexican|orphan|texas|texas ranger,225,115,295,144795350,387632,12068,1,789,PG-13,120000000,2004,981,7.1,2.35,0
3920,The Words,Thomas Carter,Sean Patrick Thomas,Terry Kinney,Malika,Comedy|Crime|Drama|Music|Romance,high school|rollerskating rink|spelman college|twin|voice over narration,279,121,295,79948113,186879,13421,0,791,PG-13,50000000,2009,748,6.2,2.35,0
3921,Up Close & Personal,Davis Guggenheim,Emma Bell,John Doman,Fredro Starr,Drama|Music|Romance,dance|dancing|ghetto|hip hop|imperative in title,168,118,40,44983704,81866,4045,0,510,PG-13,31000000,2000,702,7.3,2.35,0
3922,The Forbidden Kingdom,Brian Klugman,J.K. Simmons,Bradley Cooper,Carly Schroeder,Biography|Drama|Sport,boy|girl|soccer|south orange new jersey|teenager,59,95,40,35927406,36363,2266,0,256,PG-13,30000000,1997,349,3.7,1.85,1000
3923,Notting Hill,Jon Avnet,Joe Mantegna,Stockard Channing,Olivia Wilde,Drama|Mystery|Romance|Thriller,american in paris|book|love|novel|writer,1,120,40,,758,2330,2,27,PG-13,,2004,750,5,,47
3924,Morning Glory,Rob Minkoff,Jet Li,Thomas McDonell,Raymond Cruz,Drama|Romance,journalism|news anchor|newscast|newscaster|tv journalism,132,116,41,30013346,31293,14028,2,254,PG-13,75000000,2003,982,5.3,2.35,648
3925,Daddy's Home,Roger Michell,Julia Roberts,Clarke Peters,Michael Angarano,Action|Adventure|Fantasy,monkey king|staff|teenager|urination|warrior,118,118,41,44737059,48322,24024,1,261,PG-13,50000000,2000,4000,6.5,1.85,0
3926,St. Vincent,Roger Michell,Noah Bean,Patti D'Arbanville,Dylan Moran,Comedy|Drama|Romance,actress|bookstore|friend|kiss|love,90,118,41,4280577,50919,2859,0,114,PG-13,10000000,2005,580,6.8,2.35,0
3927,Whale Rider,Sean Anders,Will Ferrell,Linda Cardellini,Vanessa Aspillaga,Comedy|Drama|Romance,job offer|roller coaster|slow motion action scene|slow motion sequence|television,74,98,41,16323969,45775,18085,5,112,PG-13,40000000,2004,2000,5.5,1.85,462
3928,Pirates of the Caribbean: At World's End,Theodore Melfi,Bill Murray,Naomi Watts,Mark L. Young,Comedy|Family,biological father|dad|drinking|product placement|wilhelm scream,213,97,41,23527955,74691,12841,1,165,PG-13,25000000,2010,673,6.4,2.35,0
3929,Pirates of the Caribbean: Dead Man's Chest,Niki Caro,Keisha Castle-Hughes,Rawiri Paratene,Reg E. Cathey,Comedy|Drama,bullying|grumpy old man|school presentation|stroke|stroke recovery,169,89,41,9639242,16437,5470,0,68,PG-13,24000000,2011,1000,4.9,1.85,0
3930,The Lone Ranger,Gore Verbinski,Johnny Depp,Orlando Bloom,Tammy Davis,Drama|Family,girl|maori|new zealand|tradition|whale,86,109,41,61356221,19505,3544,0,162,PG-13,14000000,2007,826,5.2,2.35,0
3931,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Johnny Depp,Orlando Bloom,Jack Davenport,Action|Adventure|Fantasy,goddess|marriage ceremony|marriage proposal|pirate|singapore,44,148,41,,30434,5526,0,55,PG-13,3500000,2013,774,8.4,,5000
3932,Land of the Lost,Gore Verbinski,Johnny Depp,Ruth Wilson,Jack Davenport,Action|Adventure|Fantasy,box office hit|giant squid|heart|liar's dice|monster,163,124,42,68642452,77673,13073,3,463,PG-13,130000000,2005,973,6,2.35,0
3933,City of Angels,Gore Verbinski,Johnny Depp,Orlando Bloom,Tom Wilkinson,Action|Adventure|Western,horse|outlaw|texas|texas ranger|train,202,106,42,27356090,58752,16922,0,117,PG-13,90000000,2015,788,6,2.35,21000
3934,What to Expect When You're Expecting,Brad Silberling,Will Ferrell,Anna Friel,Jack Davenport,Action|Adventure|Fantasy,caribbean|curse|governor|pirate|undead,161,129,42,93952276,132048,318,7,203,PG-13,40000000,2009,50,6.4,2.35,12000
3935,Moonlight Mile,Brad Silberling,Nicolas Cage,Andre Braugher,Bobb'e J. Thompson,Adventure|Comedy|Sci-Fi,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,120,91,42,43792641,32157,52566,3,119,PG-13,35000000,2007,838,5.3,2.35,913
3936,Everybody's Fine,Kirk Jones,Anna Kendrick,Dennis Quaid,Colm Feore,Drama|Fantasy|Romance,angel|doctor|fall|heart surgeon|hospital,128,112,42,39026186,48019,2371,4,153,PG-13,35000000,2011,826,5.9,1.85,13000
3937,My Big Fat Greek Wedding 2,Brad Silberling,Jake Gyllenhaal,Holly Hunter,Thomas Lennon,Comedy|Drama|Romance,baby|expecting twins|hawaiian shirt|photographer|pregnancy,75,84,42,55762229,47383,1203,1,132,PG-13,22000000,2001,241,4.8,1.85,1000
3938,The In Crowd,Kirk Jones,Robert De Niro,James Frain,Bob Clendenin,Drama|Romance,1970s|death|district attorney|fiancee|watching television,177,107,43,126088877,33354,14569,2,110,PG-13,50000000,2016,919,6.6,2.35,10000
3939,Like Crazy,Kirk Jones,Nia Vardalos,Louis Mandylor,Brendan Sexton III,Adventure|Drama,bus trip|parental love|retirement|surprise visit|train ride,310,118,43,84244877,375456,57426,7,292,PG-13,50000000,2011,15000,7.4,2.39,44000
3940,Red Riding Hood,Mary Lambert,Matthew Settle,Susan Ward,Joey Fatone,Comedy|Family|Romance,family restaurant|greek|remarriage|suburb|wedding,103,96,43,8742261,19824,1385,2,179,PG-13,18000000,2009,342,3.7,2.35,0
3941,Twilight,Drake Doremus,Jennifer Lawrence,Charlie Bewley,A.J. Buckley,Drama|Mystery|Thriller,clique|country club|female protagonist|lip gloss|title directed by female,191,92,43,114324072,185338,4730,0,392,PG-13,20000000,2004,939,6.7,2.35,0
3942,Lords of Dogtown,Catherine Hardwicke,Gary Oldman,Billy Burke,Finola Hughes,Drama|Romance,girlfriend|immigration|long distance relationship|parents|student visa,85,131,43,52799004,28942,19815,0,223,PG-13,55000000,1999,652,6.1,2.35,0
3943,Star Trek: Nemesis,Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Virginia Madsen,Fantasy|Horror|Mystery|Thriller,death|forest|love|werewolf|werewolf bite,214,112,43,42478175,93767,15327,1,209,PG-13,25000000,2015,2000,7.2,2.35,34000
3944,The Adjustment Bureau,Catherine Hardwicke,Heath Ledger,Michael Angarano,Anna Kendrick,Drama|Fantasy|Romance,blood|high school|love|school|vampire,73,119,43,44087387,22304,3525,4,33,PG-13,,2008,713,6.2,1.85,894
3945,Megiddo: The Omega Code 2,Stuart Baird,Tom Hardy,LeVar Burton,Rebecca De Mornay,Biography|Drama|Sport,1970s|skateboarder|skateboarding|surf|swimming pool,143,125,43,8047690,77656,2608,0,220,PG-13,19400000,2006,594,7.5,2.35,0
3946,Doubt,George Nolfi,Matt Damon,Michael Kelly,Jonathan Frakes,Action|Adventure|Sci-Fi|Thriller,earth|federation|romulan|slave|space,462,95,43,54322273,139749,11946,0,509,PG-13,17000000,2012,326,6.4,2.35,29000
